"FullPath","Name","Extension","SizeKB","Created","Modified","Accessed","Directory","SuspiciousExt","Hidden"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_Main_log_2026-04-11_23-33-19.log","NvBroadcastClientUI_Main_log_2026-04-11_23-33-19.log",".log","5.57","4/11/2026 23:33:19","4/11/2026 23:34:51","4/11/2026 23:34:51","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_log_2026-04-11_23-33-19_info.txt","NvBroadcastClientUI_log_2026-04-11_23-33-19_info.txt",".txt","5.64","4/11/2026 23:33:19","4/11/2026 23:34:51","4/11/2026 23:34:51","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_log_2026-04-11_23-33-19_warn.txt","NvBroadcastClientUI_log_2026-04-11_23-33-19_warn.txt",".txt","0.56","4/11/2026 23:33:19","4/11/2026 23:34:51","4/11/2026 23:34:51","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvTelemetry.log.bak","NvTelemetry.log.bak",".bak","5.1","9/15/2025 11:48:27","4/11/2026 23:34:51","4/11/2026 23:34:51","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\CloudConfig.json","CloudConfig.json",".json","1.54","8/7/2025 14:09:50","4/11/2026 23:34:41","4/12/2026 12:33:46","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\CloudConfig.json.bak","CloudConfig.json.bak",".bak","1.54","8/7/2025 14:09:50","4/11/2026 23:34:41","4/12/2026 12:33:46","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\IndexedDB\app_obsidian.md_0.indexeddb.leveldb\LOG.old","LOG.old",".old","0.33","8/12/2025 04:16:27","4/11/2026 23:34:32","4/11/2026 23:34:32","C:\Users\Nebula\AppData\Roaming\obsidian\IndexedDB\app_obsidian.md_0.indexeddb.leveldb","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\GPUCache\data_0","data_0","","44","8/12/2025 04:16:26","4/11/2026 23:34:31","4/12/2026 03:31:33","C:\Users\Nebula\AppData\Roaming\obsidian\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\Local Storage\leveldb\LOG.old","LOG.old",".old","0.29","8/12/2025 04:16:26","4/11/2026 23:34:31","4/11/2026 23:34:31","C:\Users\Nebula\AppData\Roaming\obsidian\Local Storage\leveldb","False","0"
"C:\ProgramData\NordUpdater\logs\updater-2026-04-11.log","updater-2026-04-11.log",".log","55.48","4/11/2026 00:01:23","4/11/2026 23:34:26","4/11/2026 23:34:26","C:\ProgramData\NordUpdater\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Local Storage\leveldb\010928.log","010928.log",".log","12.84","4/1/2026 14:40:38","4/11/2026 23:34:17","4/12/2026 12:34:26","C:\Users\Nebula\AppData\Roaming\Claude\Local Storage\leveldb","False","0"
"C:\ProgramData\NordVPN\logs\threat-protection-20260411.log","threat-protection-20260411.log",".log","19.25","4/11/2026 15:30:11","4/11/2026 23:34:06","4/11/2026 23:34:06","C:\ProgramData\NordVPN\logs","False","0"
"C:\ProgramData\Acronis\TibMounterMonitorLogs\TibMounterMonitor-20260412-033401-174.0.log","TibMounterMonitor-20260412-033401-174.0.log",".log","0.58","4/11/2026 23:34:01","4/11/2026 23:34:01","4/11/2026 23:34:01","C:\ProgramData\Acronis\TibMounterMonitorLogs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_info.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_info.txt",".txt","0.93","4/11/2026 23:34:00","4/11/2026 23:34:00","4/11/2026 23:34:00","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_warn.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_warn.txt",".txt","0.25","4/11/2026 23:34:00","4/11/2026 23:34:00","4/11/2026 23:34:00","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_err.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-11_23-34-00_err.txt",".txt","0.25","4/11/2026 23:34:00","4/11/2026 23:34:00","4/11/2026 23:34:00","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\Acronis\SnapAPILogs\SnapAPI-20260412-033357-965.0.log","SnapAPI-20260412-033357-965.0.log",".log","1.62","4/11/2026 23:33:57","4/11/2026 23:33:57","4/11/2026 23:33:57","C:\ProgramData\Acronis\SnapAPILogs","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\DIPS","DIPS","","36","11/30/2025 00:21:02","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Network\Network Persistent State","Network Persistent State","","0.7","8/4/2025 04:54:52","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Network\TransportSecurity","TransportSecurity","","0.35","8/4/2025 04:54:52","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Cache\Cache_Data\data_1","data_1","","264","8/4/2025 04:54:42","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Session Storage\000003.log","000003.log",".log","1.7","8/4/2025 04:58:07","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Session Storage\LOG","LOG","","0.27","8/4/2025 04:58:07","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\DawnWebGPUCache\data_1","data_1","","264","8/4/2025 04:54:41","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\DawnWebGPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\DawnGraphiteCache\data_1","data_1","","264","8/4/2025 04:54:41","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\DawnGraphiteCache","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\GPUCache\data_1","data_1","","264","8/4/2025 04:54:41","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\G HUB\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\lghub\window-state.json","window-state.json",".json","0.13","9/17/2025 02:57:53","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Roaming\lghub","False","0"
"C:\Users\Nebula\AppData\Local\Temp\com.logi.ghub.frontend.logs\20260412T033353005Z-app-renderer-1775964833005.log","20260412T033353005Z-app-renderer-1775964833005.log",".log","0.1","4/11/2026 23:33:53","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Local\Temp\com.logi.ghub.frontend.logs","False","0"
"C:\Users\Nebula\AppData\Local\Temp\com.logi.ghub.frontend.logs\20260412T033353005Z-app-renderer-1775964833005.log","20260412T033353005Z-app-renderer-1775964833005.log",".log","0.1","4/11/2026 23:33:53","4/11/2026 23:33:53","4/11/2026 23:33:53","C:\Users\Nebula\AppData\Local\Temp\com.logi.ghub.frontend.logs","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Preferences","Preferences","","0.16","8/4/2025 04:54:51","4/11/2026 23:33:51","4/11/2026 23:33:51","C:\Users\Nebula\AppData\Roaming\G HUB","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\sentry\scope_v2.json","scope_v2.json",".json","3.06","8/4/2025 04:54:42","4/11/2026 23:33:50","4/11/2026 23:33:50","C:\Users\Nebula\AppData\Roaming\G HUB\sentry","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\sentry\queue\queue.json","queue.json",".json","0","8/4/2025 04:54:42","4/11/2026 23:33:42","4/11/2026 23:33:42","C:\Users\Nebula\AppData\Roaming\G HUB\sentry\queue","False","0"
"C:\Users\Nebula\AppData\Roaming\lghub\frontend-store.json","frontend-store.json",".json","0.29","4/11/2026 23:33:42","4/11/2026 23:33:42","4/11/2026 23:33:42","C:\Users\Nebula\AppData\Roaming\lghub","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Cache\No_Vary_Search\journal.baj","journal.baj",".baj","0","2/4/2026 08:13:11","4/11/2026 23:33:42","4/11/2026 23:33:42","C:\Users\Nebula\AppData\Roaming\G HUB\Cache\No_Vary_Search","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\GPUCache\data_0","data_0","","44","8/4/2025 04:54:41","4/11/2026 23:33:42","4/11/2026 23:33:42","C:\Users\Nebula\AppData\Roaming\G HUB\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Local Storage\leveldb\LOG","LOG","","0.28","8/4/2025 04:54:41","4/11/2026 23:33:41","4/11/2026 23:33:41","C:\Users\Nebula\AppData\Roaming\G HUB\Local Storage\leveldb","False","0"
"C:\Users\Nebula\AppData\Roaming\G HUB\Crashpad\settings.dat","settings.dat",".dat","0.04","9/16/2025 21:53:03","4/11/2026 23:33:41","4/11/2026 23:33:41","C:\Users\Nebula\AppData\Roaming\G HUB\Crashpad","False","0"
"C:\ProgramData\LGHUB\next.json","next.json",".json","0.14","9/16/2025 21:52:41","4/11/2026 23:33:40","4/12/2026 12:33:44","C:\ProgramData\LGHUB","False","0"
"C:\ProgramData\LGHUB\version.json","version.json",".json","0.03","9/16/2025 21:52:52","4/11/2026 23:33:39","4/12/2026 12:33:44","C:\ProgramData\LGHUB","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ad4","f_000ad4","","118.76","4/11/2026 23:33:35","4/11/2026 23:33:35","4/11/2026 23:33:35","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ad3","f_000ad3","","98.97","4/11/2026 23:33:35","4/11/2026 23:33:35","4/11/2026 23:33:35","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ad2","f_000ad2","","407.35","4/11/2026 23:33:35","4/11/2026 23:33:35","4/11/2026 23:33:35","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ad0","f_000ad0","","102.97","4/11/2026 23:33:35","4/11/2026 23:33:35","4/11/2026 23:33:35","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ad1","f_000ad1","","73.5","4/11/2026 23:33:35","4/11/2026 23:33:35","4/11/2026 23:33:35","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000acf","f_000acf","","18.99","4/11/2026 23:33:34","4/11/2026 23:33:34","4/11/2026 23:33:34","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ace","f_000ace","","30.62","4/11/2026 23:33:34","4/11/2026 23:33:34","4/11/2026 23:33:34","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000acd","f_000acd","","20.8","4/11/2026 23:33:34","4/11/2026 23:33:34","4/11/2026 23:33:34","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000acc","f_000acc","","20.85","4/11/2026 23:33:34","4/11/2026 23:33:34","4/11/2026 23:33:34","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000acb","f_000acb","","23.61","4/11/2026 23:33:34","4/11/2026 23:33:34","4/11/2026 23:33:34","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000aca","f_000aca","","151.7","4/11/2026 23:33:33","4/11/2026 23:33:33","4/11/2026 23:33:33","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\ProgramData\LGHUB\current.json","current.json",".json","1182.47","9/16/2025 21:52:52","4/11/2026 23:33:32","4/12/2026 12:33:44","C:\ProgramData\LGHUB","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ac9","f_000ac9","","33.51","4/11/2026 23:33:31","4/11/2026 23:33:31","4/11/2026 23:33:31","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\logs\discord-last-webrtc_0","discord-last-webrtc_0","","50.29","7/23/2025 16:01:45","4/11/2026 23:33:29","4/11/2026 23:33:29","C:\Users\Nebula\AppData\Roaming\discord\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\f_000ac8","f_000ac8","","844.09","4/11/2026 23:33:28","4/11/2026 23:33:28","4/11/2026 23:33:28","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_Renderer_log_2026-04-11_23-33-19.log","NvBroadcastClientUI_Renderer_log_2026-04-11_23-33-19.log",".log","96.58","4/11/2026 23:33:19","4/11/2026 23:33:28","4/11/2026 23:33:28","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NordVPN\logs\ndivert-2026-04-12.nwl","ndivert-2026-04-12.nwl",".nwl","8.85","4/11/2026 23:32:31","4/11/2026 23:33:27","4/11/2026 23:32:31","C:\ProgramData\NordVPN\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Session Storage\LOG.old","LOG.old",".old","0.29","9/15/2025 11:48:31","4/11/2026 23:33:25","4/11/2026 23:33:25","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Session Storage\000014.log","000014.log",".log","38.33","3/16/2026 02:42:58","4/11/2026 23:33:24","4/12/2026 12:34:27","C:\Users\Nebula\AppData\Roaming\Claude\Session Storage","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_info.txt","NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_info.txt",".txt","0.95","4/11/2026 23:33:23","4/11/2026 23:33:23","4/11/2026 23:33:23","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_warn.txt","NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_warn.txt",".txt","0.25","4/11/2026 23:33:23","4/11/2026 23:33:23","4/11/2026 23:33:23","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_err.txt","NvBroadcastClientVCam_NVIDIA_Broadcast_exe_log_2026-04-11_23-33-23_err.txt",".txt","0.25","4/11/2026 23:33:23","4/11/2026 23:33:23","4/11/2026 23:33:23","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_Renderer_log_2026-04-11_23-33-20.log","NvBroadcastClientUI_Renderer_log_2026-04-11_23-33-20.log",".log","0.21","4/11/2026 23:33:20","4/11/2026 23:33:20","4/11/2026 23:33:20","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\213beff8b41ae085_0","213beff8b41ae085_0","","775.18","4/11/2026 23:33:20","4/11/2026 23:33:20","4/12/2026 12:34:29","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\9a9055c74588bbf2_0","9a9055c74588bbf2_0","","0.25","4/10/2026 19:21:15","4/11/2026 23:33:20","4/12/2026 12:34:28","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\logs\claude.ai-web.log","claude.ai-web.log",".log","110.17","10/8/2025 08:43:16","4/11/2026 23:33:20","4/11/2026 23:33:20","C:\Users\Nebula\AppData\Roaming\Claude\logs","False","0"
"C:\Users\Nebula\AppData\Local\Temp\3b6bc317-05f1-45aa-862d-0b7b9581ad64.tmp.ico","3b6bc317-05f1-45aa-862d-0b7b9581ad64.tmp.ico",".ico","43.24","4/11/2026 23:33:20","4/11/2026 23:33:20","4/11/2026 23:33:20","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\3b6bc317-05f1-45aa-862d-0b7b9581ad64.tmp.ico","3b6bc317-05f1-45aa-862d-0b7b9581ad64.tmp.ico",".ico","43.24","4/11/2026 23:33:20","4/11/2026 23:33:20","4/11/2026 23:33:20","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\27d261a0342386f3_0","27d261a0342386f3_0","","12.66","8/6/2025 22:05:38","4/11/2026 23:33:20","4/12/2026 12:34:28","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\c608231b056b5460_0","c608231b056b5460_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\57983517c89dac2f_0","57983517c89dac2f_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Local Storage\leveldb\LOG.old","LOG.old",".old","0.3","9/15/2025 11:48:17","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Local Storage\leveldb","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\1a30b5797ef86eba_0","1a30b5797ef86eba_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\bb10a41a267bdefa_0","bb10a41a267bdefa_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\714dd6d66c283311_0","714dd6d66c283311_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\e568a51ad8ef1d8c_0","e568a51ad8ef1d8c_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\3b245109fd98fef6_0","3b245109fd98fef6_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\48f5de2f46fc436f_0","48f5de2f46fc436f_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\96fbd55ae189cf00_0","96fbd55ae189cf00_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\48e0e4ddc7e63c7a_0","48e0e4ddc7e63c7a_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\e82828ac9c8f21b0_0","e82828ac9c8f21b0_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\beb2f70e0863c4e0_0","beb2f70e0863c4e0_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\c2137dbf8a9977de_0","c2137dbf8a9977de_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\3685f02cccd28370_0","3685f02cccd28370_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\079deb15986bab35_0","079deb15986bab35_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\9b2e14417f9a1970_0","9b2e14417f9a1970_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js\51140e1df13eb347_0","51140e1df13eb347_0","","0.24","4/11/2026 23:33:19","4/11/2026 23:33:19","4/11/2026 23:33:19","C:\Users\Nebula\AppData\Roaming\Claude\Code Cache\js","False","0"
